Year,Country of origin,Country of origin (ISO),Country of asylum,Country of asylum (ISO),Refugees under UNHCR's mandate,Asylum-seekers,IDPs of concern to UNHCR,Other people in need of international protection,Stateless persons,Host Community,Others of concern
2021,Malaysia,MYS,France,FRA,28,5,0,-,0,-,0
2021,Mongolia,MNG,France,FRA,832,48,0,-,0,-,0
2021,Morocco,MAR,France,FRA,1296,207,0,-,0,-,0
2021,Mozambique,MOZ,France,FRA,19,0,0,-,0,-,0
2021,Montenegro,MNE,France,FRA,197,6,0,-,0,-,0
2021,Mauritius,MUS,France,FRA,44,0,0,-,0,-,0
2021,Myanmar,MMR,France,FRA,355,12,0,-,0,-,0
2021,Nepal,NPL,France,FRA,217,35,0,-,0,-,0
2021,Niger,NER,France,FRA,197,34,0,-,0,-,0
2021,Nicaragua,NIC,France,FRA,68,7,0,-,0,-,0
2021,Nigeria,NGA,France,FRA,5491,4010,0,-,0,-,0
2021,Pakistan,PAK,France,FRA,2742,1810,0,-,0,-,0
2021,Paraguay,PRY,France,FRA,9,5,0,-,0,-,0
2021,Peru,PER,France,FRA,473,41,0,-,0,-,0
2021,Philippines,PHL,France,FRA,7,6,0,-,0,-,0
2021,Poland,POL,France,FRA,135,0,0,-,0,-,0
2021,Romania,ROU,France,FRA,171,5,0,-,0,-,0
2021,South Africa,ZAF,France,FRA,142,7,0,-,0,-,0
2021,Russian Federation,RUS,France,FRA,32918,1281,0,-,0,-,0
2021,Rwanda,RWA,France,FRA,4432,412,0,-,0,-,0
2021,El Salvador,SLV,France,FRA,111,5,0,-,0,-,0
2021,Saudi Arabia,SAU,France,FRA,42,0,0,-,0,-,0
2021,Serbia and Kosovo: S/RES/1244 (1999),SRB,France,FRA,17972,1190,0,-,0,-,0
2021,Senegal,SEN,France,FRA,2682,1136,0,-,0,-,0
2021,Sierra Leone,SLE,France,FRA,1117,326,0,-,0,-,0
2021,Somalia,SOM,France,FRA,9048,4209,0,-,0,-,0
2021,Viet Nam,VNM,France,FRA,8018,0,0,-,0,-,0
2021,Sudan,SDN,France,FRA,23719,1238,0,-,0,-,0
2021,Suriname,SUR,France,FRA,11,17,0,-,0,-,0
2021,South Sudan,SSD,France,FRA,218,0,0,-,0,-,0
2021,Slovakia,SVK,France,FRA,142,0,0,-,0,-,0
2021,Syrian Arab Rep.,SYR,France,FRA,37375,1369,0,-,0,-,0
2021,United Rep. of Tanzania,TZA,France,FRA,27,8,0,-,0,-,0
2021,Thailand,THA,France,FRA,15,5,0,-,0,-,0
2021,Tajikistan,TJK,France,FRA,121,25,0,-,0,-,0
2021,Turkmenistan,TKM,France,FRA,41,0,0,-,0,-,0
2021,Togo,TGO,France,FRA,1091,213,0,-,0,-,0
2021,Tunisia,TUN,France,FRA,563,91,0,-,0,-,0
2021,Türkiye,TUR,France,FRA,16053,5211,0,-,0,-,0
2021,Uganda,UGA,France,FRA,215,15,0,-,0,-,0
2021,Ukraine,UKR,France,FRA,2801,588,0,-,0,-,0
2021,United States of America,USA,France,FRA,9,5,0,-,0,-,0
2021,Uzbekistan,UZB,France,FRA,300,5,0,-,0,-,0
2021,Venezuela (Bolivarian Republic of),VEN,France,FRA,1232,425,0,-,0,-,0
2021,Western Sahara,ESH,France,FRA,855,83,0,-,0,-,0
2021,Yemen,YEM,France,FRA,921,95,0,-,0,-,0
2021,Zimbabwe,ZWE,France,FRA,85,5,0,-,0,-,0
2021,Stateless,XXA,France,FRA,1725,199,0,-,3560,-,1716
2021,Tibetan,TIB,France,FRA,32,0,0,-,0,-,0
2021,Unknown ,UNK,France,FRA,6976,1517,0,-,0,-,0
2021,Afghanistan,AFG,United Kingdom of Great Britain and Northern Ireland,GBR,9642,4943,0,-,0,-,0
2021,Albania,ALB,United Kingdom of Great Britain and Northern Ireland,GBR,4153,12103,0,-,0,-,0
2021,Algeria,DZA,United Kingdom of Great Britain and Northern Ireland,GBR,312,529,0,-,0,-,0
2021,Angola,AGO,United Kingdom of Great Britain and Northern Ireland,GBR,139,154,0,-,0,-,0
2021,Antigua and Barbuda,ATG,United Kingdom of Great Britain and Northern Ireland,GBR,5,12,0,-,0,-,0
2021,Egypt,EGY,United Kingdom of Great Britain and Northern Ireland,GBR,978,1039,0,-,0,-,0
2021,Argentina,ARG,United Kingdom of Great Britain and Northern Ireland,GBR,0,22,0,-,0,-,0
2021,Armenia,ARM,United Kingdom of Great Britain and Northern Ireland,GBR,56,10,0,-,0,-,0
2021,Australia,AUS,United Kingdom of Great Britain and Northern Ireland,GBR,5,0,0,-,0,-,0
2021,Azerbaijan,AZE,United Kingdom of Great Britain and Northern Ireland,GBR,143,71,0,-,0,-,0
2021,Bahrain,BHR,United Kingdom of Great Britain and Northern Ireland,GBR,116,6,0,-,0,-,0
2021,Barbados,BRB,United Kingdom of Great Britain and Northern Ireland,GBR,15,17,0,-,0,-,0
2021,Burundi,BDI,United Kingdom of Great Britain and Northern Ireland,GBR,52,19,0,-,0,-,0
2021,Benin,BEN,United Kingdom of Great Britain and Northern Ireland,GBR,9,29,0,-,0,-,0
2021,Bangladesh,BGD,United Kingdom of Great Britain and Northern Ireland,GBR,1781,3114,0,-,0,-,0
2021,Bhutan,BTN,United Kingdom of Great Britain and Northern Ireland,GBR,23,0,0,-,0,-,0
2021,Burkina Faso,BFA,United Kingdom of Great Britain and Northern Ireland,GBR,12,12,0,-,0,-,0
2021,Belarus,BLR,United Kingdom of Great Britain and Northern Ireland,GBR,101,72,0,-,0,-,0
2021,Bolivia (Plurinational State of),BOL,United Kingdom of Great Britain and Northern Ireland,GBR,19,19,0,-,0,-,0
2021,Botswana,BWA,United Kingdom of Great Britain and Northern Ireland,GBR,33,105,0,-,0,-,0
2021,Brazil,BRA,United Kingdom of Great Britain and Northern Ireland,GBR,39,273,0,-,0,-,0
2021,Bosnia and Herzegovina,BIH,United Kingdom of Great Britain and Northern Ireland,GBR,12,5,0,-,0,-,0
2021,Belize,BLZ,United Kingdom of Great Britain and Northern Ireland,GBR,0,5,0,-,0,-,0
2021,Canada,CAN,United Kingdom of Great Britain and Northern Ireland,GBR,11,15,0,-,0,-,0
2021,Central African Rep.,CAF,United Kingdom of Great Britain and Northern Ireland,GBR,10,16,0,-,0,-,0
2021,Chad,TCD,United Kingdom of Great Britain and Northern Ireland,GBR,107,282,0,-,0,-,0
2021,China,CHN,United Kingdom of Great Britain and Northern Ireland,GBR,1026,2428,0,-,0,-,0
2021,Chile,CHL,United Kingdom of Great Britain and Northern Ireland,GBR,0,10,0,-,0,-,0
2021,Cameroon,CMR,United Kingdom of Great Britain and Northern Ireland,GBR,776,378,0,-,0,-,0
2021,Congo,COG,United Kingdom of Great Britain and Northern Ireland,GBR,89,60,0,-,0,-,0
2021,Dem. Rep. of the Congo,COD,United Kingdom of Great Britain and Northern Ireland,GBR,929,225,0,-,0,-,0
2021,Comoros,COM,United Kingdom of Great Britain and Northern Ireland,GBR,5,0,0,-,0,-,0
2021,Colombia,COL,United Kingdom of Great Britain and Northern Ireland,GBR,15,58,0,-,0,-,0
2021,Costa Rica,CRI,United Kingdom of Great Britain and Northern Ireland,GBR,0,7,0,-,0,-,0
2021,Cuba,CUB,United Kingdom of Great Britain and Northern Ireland,GBR,12,16,0,-,0,-,0
2021,Cabo Verde,CPV,United Kingdom of Great Britain and Northern Ireland,GBR,5,0,0,-,0,-,0
2021,Cyprus,CYP,United Kingdom of Great Britain and Northern Ireland,GBR,0,5,0,-,0,-,0
2021,Djibouti,DJI,United Kingdom of Great Britain and Northern Ireland,GBR,6,5,0,-,0,-,0
2021,Dominica,DMA,United Kingdom of Great Britain and Northern Ireland,GBR,22,25,0,-,0,-,0
2021,Dominican Rep.,DOM,United Kingdom of Great Britain and Northern Ireland,GBR,0,5,0,-,0,-,0
2021,Ecuador,ECU,United Kingdom of Great Britain and Northern Ireland,GBR,5,18,0,-,0,-,0
2021,Equatorial Guinea,GNQ,United Kingdom of Great Britain and Northern Ireland,GBR,0,9,0,-,0,-,0
2021,Eritrea,ERI,United Kingdom of Great Britain and Northern Ireland,GBR,14753,6489,0,-,0,-,0
2021,Ethiopia,ETH,United Kingdom of Great Britain and Northern Ireland,GBR,1921,1323,0,-,0,-,0
2021,Fiji,FJI,United Kingdom of Great Britain and Northern Ireland,GBR,8,0,0,-,0,-,0
2021,Gabon,GAB,United Kingdom of Great Britain and Northern Ireland,GBR,8,7,0,-,0,-,0
2021,Gambia,GMB,United Kingdom of Great Britain and Northern Ireland,GBR,923,276,0,-,0,-,0
2021,Palestinian,PSE,United Kingdom of Great Britain and Northern Ireland,GBR,599,548,0,-,0,-,0
2021,United Kingdom of Great Britain and Northern Ireland,GBR,United Kingdom of Great Britain and Northern Ireland,GBR,20,0,0,-,0,-,0
2021,Georgia,GEO,United Kingdom of Great Britain and Northern Ireland,GBR,74,715,0,-,0,-,0
2021,Ghana,GHA,United Kingdom of Great Britain and Northern Ireland,GBR,364,426,0,-,0,-,0
2021,Guinea-Bissau,GNB,United Kingdom of Great Britain and Northern Ireland,GBR,7,8,0,-,0,-,0
2021,Greece,GRC,United Kingdom of Great Britain and Northern Ireland,GBR,5,5,0,-,0,-,0
2021,Grenada,GRD,United Kingdom of Great Britain and Northern Ireland,GBR,24,43,0,-,0,-,0
2021,Guatemala,GTM,United Kingdom of Great Britain and Northern Ireland,GBR,9,26,0,-,0,-,0
2021,Guinea,GIN,United Kingdom of Great Britain and Northern Ireland,GBR,210,146,0,-,0,-,0
2021,Guyana,GUY,United Kingdom of Great Britain and Northern Ireland,GBR,20,6,0,-,0,-,0
2021,Haiti,HTI,United Kingdom of Great Britain and Northern Ireland,GBR,0,11,0,-,0,-,0
2021,"China, Hong Kong SAR",HKG,United Kingdom of Great Britain and Northern Ireland,GBR,15,0,0,-,0,-,0
2021,Honduras,HND,United Kingdom of Great Britain and Northern Ireland,GBR,119,765,0,-,0,-,0
2021,Cote d'Ivoire,CIV,United Kingdom of Great Britain and Northern Ireland,GBR,197,109,0,-,0,-,0
2021,India,IND,United Kingdom of Great Britain and Northern Ireland,GBR,508,2679,0,-,0,-,0
2021,Indonesia,IDN,United Kingdom of Great Britain and Northern Ireland,GBR,41,89,0,-,0,-,0
2021,Iran (Islamic Rep. of),IRN,United Kingdom of Great Britain and Northern Ireland,GBR,21434,13754,0,-,0,-,0
2021,Iraq,IRQ,United Kingdom of Great Britain and Northern Ireland,GBR,7263,12068,0,-,0,-,0
2021,Israel,ISR,United Kingdom of Great Britain and Northern Ireland,GBR,120,15,0,-,0,-,0
2021,Italy,ITA,United Kingdom of Great Britain and Northern Ireland,GBR,5,0,0,-,0,-,0
2021,Jamaica,JAM,United Kingdom of Great Britain and Northern Ireland,GBR,264,201,0,-,0,-,0
2021,Jordan,JOR,United Kingdom of Great Britain and Northern Ireland,GBR,110,132,0,-,0,-,0
2021,Japan,JPN,United Kingdom of Great Britain and Northern Ireland,GBR,0,7,0,-,0,-,0
2021,Kazakhstan,KAZ,United Kingdom of Great Britain and Northern Ireland,GBR,42,66,0,-,0,-,0
2021,Kenya,KEN,United Kingdom of Great Britain and Northern Ireland,GBR,316,342,0,-,0,-,0
2021,Kyrgyzstan,KGZ,United Kingdom of Great Britain and Northern Ireland,GBR,38,20,0,-,0,-,0
2021,Rep. of Korea,KOR,United Kingdom of Great Britain and Northern Ireland,GBR,5,0,0,-,0,-,0
2021,Dem. People's Rep. of Korea,PRK,United Kingdom of Great Britain and Northern Ireland,GBR,51,21,0,-,0,-,0
2021,Kuwait,KWT,United Kingdom of Great Britain and Northern Ireland,GBR,692,1062,0,-,0,-,0
2021,Lao People's Dem. Rep.,LAO,United Kingdom of Great Britain and Northern Ireland,GBR,5,0,0,-,0,-,0
2021,Liberia,LBR,United Kingdom of Great Britain and Northern Ireland,GBR,29,28,0,-,0,-,0
2021,Libya,LBY,United Kingdom of Great Britain and Northern Ireland,GBR,4468,856,0,-,0,-,0
2021,Saint Lucia,LCA,United Kingdom of Great Britain and Northern Ireland,GBR,26,44,0,-,0,-,0
2021,Lebanon,LBN,United Kingdom of Great Britain and Northern Ireland,GBR,205,176,0,-,0,-,0
2021,Sri Lanka,LKA,United Kingdom of Great Britain and Northern Ireland,GBR,4668,1591,0,-,0,-,0
2021,Lithuania,LTU,United Kingdom of Great Britain and Northern Ireland,GBR,0,5,0,-,0,-,0
2021,Mauritania,MRT,United Kingdom of Great Britain and Northern Ireland,GBR,7,7,0,-,0,-,0
2021,North Macedonia,MKD,United Kingdom of Great Britain and Northern Ireland,GBR,15,11,0,-,0,-,0
2021,Rep. of Moldova,MDA,United Kingdom of Great Britain and Northern Ireland,GBR,5,5,0,-,0,-,0
2021,Maldives,MDV,United Kingdom of Great Britain and Northern Ireland,GBR,46,0,0,-,0,-,0
2021,Mexico,MEX,United Kingdom of Great Britain and Northern Ireland,GBR,16,75,0,-,0,-,0
2021,Mali,MLI,United Kingdom of Great Britain and Northern Ireland,GBR,28,67,0,-,0,-,0
2021,Malaysia,MYS,United Kingdom of Great Britain and Northern Ireland,GBR,307,417,0,-,0,-,0
2021,Malawi,MWI,United Kingdom of Great Britain and Northern Ireland,GBR,293,73,0,-,0,-,0
2021,Mongolia,MNG,United Kingdom of Great Britain and Northern Ireland,GBR,53,66,0,-,0,-,0
2021,Morocco,MAR,United Kingdom of Great Britain and Northern Ireland,GBR,221,368,0,-,0,-,0
2021,Mozambique,MOZ,United Kingdom of Great Britain and Northern Ireland,GBR,7,5,0,-,0,-,0
2021,Mauritius,MUS,United Kingdom of Great Britain and Northern Ireland,GBR,69,106,0,-,0,-,0
2021,Myanmar,MMR,United Kingdom of Great Britain and Northern Ireland,GBR,367,87,0,-,0,-,0
2021,Namibia,NAM,United Kingdom of Great Britain and Northern Ireland,GBR,193,784,0,-,0,-,0
2021,Nepal,NPL,United Kingdom of Great Britain and Northern Ireland,GBR,63,447,0,-,0,-,0
2021,Netherlands (Kingdom of the),NLD,United Kingdom of Great Britain and Northern Ireland,GBR,5,0,0,-,0,-,0
2021,Niger,NER,United Kingdom of Great Britain and Northern Ireland,GBR,194,24,0,-,0,-,0
2021,Nicaragua,NIC,United Kingdom of Great Britain and Northern Ireland,GBR,54,165,0,-,0,-,0
2021,Nigeria,NGA,United Kingdom of Great Britain and Northern Ireland,GBR,3101,3001,0,-,0,-,0
2021,Norway,NOR,United Kingdom of Great Britain and Northern Ireland,GBR,5,0,0,-,0,-,0
2021,Oman,OMN,United Kingdom of Great Britain and Northern Ireland,GBR,22,24,0,-,0,-,0
2021,Pakistan,PAK,United Kingdom of Great Britain and Northern Ireland,GBR,8245,4420,0,-,0,-,0
2021,Peru,PER,United Kingdom of Great Britain and Northern Ireland,GBR,0,9,0,-,0,-,0
2021,Philippines,PHL,United Kingdom of Great Britain and Northern Ireland,GBR,61,592,0,-,0,-,0
2021,Poland,POL,United Kingdom of Great Britain and Northern Ireland,GBR,0,5,0,-,0,-,0
2021,Qatar,QAT,United Kingdom of Great Britain and Northern Ireland,GBR,17,11,0,-,0,-,0
2021,Romania,ROU,United Kingdom of Great Britain and Northern Ireland,GBR,0,11,0,-,0,-,0
2021,South Africa,ZAF,United Kingdom of Great Britain and Northern Ireland,GBR,126,119,0,-,0,-,0
2021,Russian Federation,RUS,United Kingdom of Great Britain and Northern Ireland,GBR,876,704,0,-,0,-,0
2021,Rwanda,RWA,United Kingdom of Great Britain and Northern Ireland,GBR,98,38,0,-,0,-,0
2021,El Salvador,SLV,United Kingdom of Great Britain and Northern Ireland,GBR,820,2287,0,-,0,-,0
2021,Saudi Arabia,SAU,United Kingdom of Great Britain and Northern Ireland,GBR,288,195,0,-,0,-,0
2021,Serbia and Kosovo: S/RES/1244 (1999),SRB,United Kingdom of Great Britain and Northern Ireland,GBR,77,56,0,-,0,-,0
2021,Senegal,SEN,United Kingdom of Great Britain and Northern Ireland,GBR,98,66,0,-,0,-,0
2021,Seychelles,SYC,United Kingdom of Great Britain and Northern Ireland,GBR,9,0,0,-,0,-,0
2021,Singapore,SGP,United Kingdom of Great Britain and Northern Ireland,GBR,5,10,0,-,0,-,0
2021,Sierra Leone,SLE,United Kingdom of Great Britain and Northern Ireland,GBR,328,309,0,-,0,-,0
2021,Somalia,SOM,United Kingdom of Great Britain and Northern Ireland,GBR,2488,1141,0,-,0,-,0
2021,Viet Nam,VNM,United Kingdom of Great Britain and Northern Ireland,GBR,2772,3904,0,-,0,-,0
2021,Saint Kitts and Nevis,KNA,United Kingdom of Great Britain and Northern Ireland,GBR,6,21,0,-,0,-,0
2021,Sudan,SDN,United Kingdom of Great Britain and Northern Ireland,GBR,11305,3577,0,-,0,-,0
2021,South Sudan,SSD,United Kingdom of Great Britain and Northern Ireland,GBR,78,135,0,-,0,-,0
2021,Eswatini,SWZ,United Kingdom of Great Britain and Northern Ireland,GBR,55,5,0,-,0,-,0
2021,Sweden,SWE,United Kingdom of Great Britain and Northern Ireland,GBR,0,5,0,-,0,-,0
2021,Syrian Arab Rep.,SYR,United Kingdom of Great Britain and Northern Ireland,GBR,11980,4795,0,-,0,-,0
2021,United Rep. of Tanzania,TZA,United Kingdom of Great Britain and Northern Ireland,GBR,106,91,0,-,0,-,0
2021,Thailand,THA,United Kingdom of Great Britain and Northern Ireland,GBR,36,115,0,-,0,-,0
2021,Tajikistan,TJK,United Kingdom of Great Britain and Northern Ireland,GBR,14,10,0,-,0,-,0
2021,Turkmenistan,TKM,United Kingdom of Great Britain and Northern Ireland,GBR,21,41,0,-,0,-,0
2021,Togo,TGO,United Kingdom of Great Britain and Northern Ireland,GBR,15,35,0,-,0,-,0
2021,Trinidad and Tobago,TTO,United Kingdom of Great Britain and Northern Ireland,GBR,99,154,0,-,0,-,0
2021,Tunisia,TUN,United Kingdom of Great Britain and Northern Ireland,GBR,66,106,0,-,0,-,0
2021,Türkiye,TUR,United Kingdom of Great Britain and Northern Ireland,GBR,2646,1756,0,-,0,-,0
2021,United Arab Emirates,ARE,United Kingdom of Great Britain and Northern Ireland,GBR,22,14,0,-,0,-,0
2021,Uganda,UGA,United Kingdom of Great Britain and Northern Ireland,GBR,1157,265,0,-,0,-,0
2021,Ukraine,UKR,United Kingdom of Great Britain and Northern Ireland,GBR,225,266,0,-,0,-,0
2021,United States of America,USA,United Kingdom of Great Britain and Northern Ireland,GBR,67,121,0,-,0,-,0
2021,Uzbekistan,UZB,United Kingdom of Great Britain and Northern Ireland,GBR,70,67,0,-,0,-,0
2021,Vanuatu,VUT,United Kingdom of Great Britain and Northern Ireland,GBR,0,6,0,-,0,-,0
2021,Saint Vincent and the Grenadines,VCT,United Kingdom of Great Britain and Northern Ireland,GBR,39,33,0,-,0,-,0
2021,Venezuela (Bolivarian Republic of),VEN,United Kingdom of Great Britain and Northern Ireland,GBR,67,31,0,-,0,-,0
2021,Samoa,WSM,United Kingdom of Great Britain and Northern Ireland,GBR,0,5,0,-,0,-,0
2021,Western Sahara,ESH,United Kingdom of Great Britain and Northern Ireland,GBR,12,5,0,-,0,-,0
2021,Yemen,YEM,United Kingdom of Great Britain and Northern Ireland,GBR,1251,769,0,-,0,-,0
2021,Zambia,ZMB,United Kingdom of Great Britain and Northern Ireland,GBR,82,53,0,-,0,-,0
2021,Zimbabwe,ZWE,United Kingdom of Great Britain and Northern Ireland,GBR,1174,442,0,-,0,-,0
2021,Stateless,XXA,United Kingdom of Great Britain and Northern Ireland,GBR,3070,1849,0,-,5177,-,258
2021,Unknown ,UNK,United Kingdom of Great Britain and Northern Ireland,GBR,1807,336,0,-,0,-,0
2021,Afghanistan,AFG,Germany,DEU,159409,43964,0,-,0,-,0
2021,Albania,ALB,Germany,DEU,1274,1676,0,-,0,-,0
2021,Algeria,DZA,Germany,DEU,630,1223,0,-,0,-,0
2021,Angola,AGO,Germany,DEU,835,401,0,-,0,-,0
2021,Egypt,EGY,Germany,DEU,2259,1179,0,-,0,-,0
2021,Argentina,ARG,Germany,DEU,14,19,0,-,0,-,0
2021,Armenia,ARM,Germany,DEU,2744,1896,0,-,0,-,0
2021,Australia,AUS,Germany,DEU,6,0,0,-,0,-,0
2021,Austria,AUT,Germany,DEU,5,0,0,-,0,-,0
2021,Azerbaijan,AZE,Germany,DEU,3878,2468,0,-,0,-,0
2021,Bahrain,BHR,Germany,DEU,74,5,0,-,0,-,0
2021,Burundi,BDI,Germany,DEU,145,54,0,-,0,-,0
2021,Belgium,BEL,Germany,DEU,7,0,0,-,0,-,0
2021,Benin,BEN,Germany,DEU,107,125,0,-,0,-,0
2021,Bangladesh,BGD,Germany,DEU,816,361,0,-,0,-,0
2021,Bhutan,BTN,Germany,DEU,21,0,0,-,0,-,0
2021,Burkina Faso,BFA,Germany,DEU,106,158,0,-,0,-,0
2021,Belarus,BLR,Germany,DEU,195,312,0,-,0,-,0
2021,Bolivia (Plurinational State of),BOL,Germany,DEU,6,6,0,-,0,-,0
2021,Botswana,BWA,Germany,DEU,7,0,0,-,0,-,0
2021,Brazil,BRA,Germany,DEU,36,46,0,-,0,-,0
2021,Bosnia and Herzegovina,BIH,Germany,DEU,1316,1000,0,-,0,-,0
2021,Bulgaria,BGR,Germany,DEU,70,5,0,-,0,-,0
2021,Cambodia,KHM,Germany,DEU,30,46,0,-,0,-,0
2021,Canada,CAN,Germany,DEU,24,0,0,-,0,-,0
2021,Central African Rep.,CAF,Germany,DEU,51,15,0,-,0,-,0
2021,Chad,TCD,Germany,DEU,123,202,0,-,0,-,0
2021,China,CHN,Germany,DEU,2019,379,0,-,0,-,0
2021,Chile,CHL,Germany,DEU,156,5,0,-,0,-,0
2021,Cameroon,CMR,Germany,DEU,927,1642,0,-,0,-,0
2021,Congo,COG,Germany,DEU,285,57,0,-,0,-,0
2021,Dem. Rep. of the Congo,COD,Germany,DEU,1761,541,0,-,0,-,0
2021,Comoros,COM,Germany,DEU,0,13,0,-,0,-,0
2021,Colombia,COL,Germany,DEU,79,880,0,-,0,-,0
2021,Cuba,CUB,Germany,DEU,84,46,0,-,0,-,0
2021,Cabo Verde,CPV,Germany,DEU,0,5,0,-,0,-,0
2021,Czechia,CZE,Germany,DEU,404,5,0,-,0,-,0
2021,Djibouti,DJI,Germany,DEU,38,14,0,-,0,-,0
2021,Dominica,DMA,Germany,DEU,5,0,0,-,0,-,0
2021,Dominican Rep.,DOM,Germany,DEU,8,5,0,-,0,-,0
2021,Ecuador,ECU,Germany,DEU,12,5,0,-,0,-,0
2021,Equatorial Guinea,GNQ,Germany,DEU,27,5,0,-,0,-,0
2021,Eritrea,ERI,Germany,DEU,63128,3038,0,-,0,-,0
2021,Ethiopia,ETH,Germany,DEU,6508,3388,0,-,0,-,0
2021,France,FRA,Germany,DEU,13,0,0,-,0,-,0
2021,Gabon,GAB,Germany,DEU,15,28,0,-,0,-,0
2021,Gambia,GMB,Germany,DEU,1369,1300,0,-,0,-,0
2021,Palestinian,PSE,Germany,DEU,2025,905,0,-,0,-,0
2021,United Kingdom of Great Britain and Northern Ireland,GBR,Germany,DEU,22,10,0,-,0,-,0
2021,Georgia,GEO,Germany,DEU,711,4285,0,-,0,-,0
2021,Ghana,GHA,Germany,DEU,678,782,0,-,0,-,0
2021,Guinea-Bissau,GNB,Germany,DEU,125,93,0,-,0,-,0
2021,Greece,GRC,Germany,DEU,44,5,0,-,0,-,0
2021,Guatemala,GTM,Germany,DEU,5,9,0,-,0,-,0
2021,Guinea,GIN,Germany,DEU,4054,3160,0,-,0,-,0
2021,Haiti,HTI,Germany,DEU,14,23,0,-,0,-,0
2021,Honduras,HND,Germany,DEU,80,75,0,-,0,-,0
2021,Croatia,HRV,Germany,DEU,265,5,0,-,0,-,0
2021,Hungary,HUN,Germany,DEU,223,5,0,-,0,-,0
2021,Cote d'Ivoire,CIV,Germany,DEU,760,1116,0,-,0,-,0
2021,India,IND,Germany,DEU,414,566,0,-,0,-,0
2021,Indonesia,IDN,Germany,DEU,16,7,0,-,0,-,0
2021,Iran (Islamic Rep. of),IRN,Germany,DEU,46223,14128,0,-,0,-,0
2021,Iraq,IRQ,Germany,DEU,147869,29206,0,-,0,-,0
2021,Israel,ISR,Germany,DEU,31,19,0,-,0,-,0
2021,Italy,ITA,Germany,DEU,31,0,0,-,0,-,0
2021,Jamaica,JAM,Germany,DEU,72,42,0,-,0,-,0
2021,Jordan,JOR,Germany,DEU,496,405,0,-,0,-,0
2021,Japan,JPN,Germany,DEU,23,5,0,-,0,-,0
2021,Kazakhstan,KAZ,Germany,DEU,112,157,0,-,0,-,0
2021,Kenya,KEN,Germany,DEU,163,543,0,-,0,-,0
2021,Kyrgyzstan,KGZ,Germany,DEU,248,130,0,-,0,-,0
2021,Rep. of Korea,KOR,Germany,DEU,22,5,0,-,0,-,0
2021,Dem. People's Rep. of Korea,PRK,Germany,DEU,89,5,0,-,0,-,0
2021,Kuwait,KWT,Germany,DEU,48,58,0,-,0,-,0
2021,Lao People's Dem. Rep.,LAO,Germany,DEU,40,0,0,-,0,-,0
2021,Liberia,LBR,Germany,DEU,135,289,0,-,0,-,0
2021,Libya,LBY,Germany,DEU,2687,983,0,-,0,-,0
2021,Lebanon,LBN,Germany,DEU,1872,1836,0,-,0,-,0
2021,Sri Lanka,LKA,Germany,DEU,3591,487,0,-,0,-,0
2021,Lithuania,LTU,Germany,DEU,5,0,0,-,0,-,0
2021,Latvia,LVA,Germany,DEU,6,0,0,-,0,-,0
2021,Madagascar,MDG,Germany,DEU,5,9,0,-,0,-,0
2021,Mauritania,MRT,Germany,DEU,65,74,0,-,0,-,0
2021,North Macedonia,MKD,Germany,DEU,607,3007,0,-,0,-,0
2021,Rep. of Moldova,MDA,Germany,DEU,129,2364,0,-,0,-,0
2021,Mexico,MEX,Germany,DEU,24,7,0,-,0,-,0
2021,Mali,MLI,Germany,DEU,392,364,0,-,0,-,0
2021,Malaysia,MYS,Germany,DEU,19,10,0,-,0,-,0
2021,Malawi,MWI,Germany,DEU,7,5,0,-,0,-,0
2021,Mongolia,MNG,Germany,DEU,235,204,0,-,0,-,0
2021,Morocco,MAR,Germany,DEU,866,1156,0,-,0,-,0
2021,Mozambique,MOZ,Germany,DEU,13,32,0,-,0,-,0
2021,Montenegro,MNE,Germany,DEU,212,207,0,-,0,-,0
2021,Mauritius,MUS,Germany,DEU,5,5,0,-,0,-,0
2021,Myanmar,MMR,Germany,DEU,890,472,0,-,0,-,0
2021,Namibia,NAM,Germany,DEU,0,47,0,-,0,-,0
2021,Nepal,NPL,Germany,DEU,61,23,0,-,0,-,0
2021,Netherlands (Kingdom of the),NLD,Germany,DEU,31,5,0,-,0,-,0
2021,Niger,NER,Germany,DEU,60,93,0,-,0,-,0
2021,Nicaragua,NIC,Germany,DEU,5,202,0,-,0,-,0
2021,Nigeria,NGA,Germany,DEU,10023,11392,0,-,0,-,0
2021,Norway,NOR,Germany,DEU,0,10,0,-,0,-,0
2021,New Zealand,NZL,Germany,DEU,7,0,0,-,0,-,0
2021,Oman,OMN,Germany,DEU,8,10,0,-,0,-,0
2021,Pakistan,PAK,Germany,DEU,8788,4457,0,-,0,-,0
2021,Panama,PAN,Germany,DEU,0,5,0,-,0,-,0
2021,Paraguay,PRY,Germany,DEU,5,9,0,-,0,-,0
2021,Peru,PER,Germany,DEU,31,12,0,-,0,-,0
2021,Philippines,PHL,Germany,DEU,37,24,0,-,0,-,0
2021,Poland,POL,Germany,DEU,573,0,0,-,0,-,0
2021,Portugal,PRT,Germany,DEU,6,0,0,-,0,-,0
2021,Qatar,QAT,Germany,DEU,5,0,0,-,0,-,0
2021,Romania,ROU,Germany,DEU,129,10,0,-,0,-,0
2021,South Africa,ZAF,Germany,DEU,20,54,0,-,0,-,0
2021,Russian Federation,RUS,Germany,DEU,9584,10362,0,-,0,-,0
2021,Rwanda,RWA,Germany,DEU,324,447,0,-,0,-,0
